"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164294_100115764_GEODES005","Ga0164294_10011576","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Saprospiraceae;","DNA repair protein RadA/Sms",2,106200.416108429
"Ga0164294_100116638_GEODES005","Ga0164294_10011663","Bacteria;","hypothetical protein",1,927408.59010416
"Ga0164294_100117062_GEODES005","Ga0164294_10011706","Bacteria;","serine protease, ClpP class",3,180970.116820919
"Ga0164294_100117255_GEODES005","Ga0164294_10011725","Eukaryota;unclassified Eukaryota;","inorganic pyrophosphatase",10,7246358.4437744
"Ga0164294_100117265_GEODES005","Ga0164294_10011726","Bacteria;Proteobacteria;","carbonic anhydrase",2,884690.099768461
"Ga0164294_100117583_GEODES005","Ga0164294_10011758","Bacteria;Proteobacteria;Deltaproteobacteria;","Uncharacterized conserved protein, AIM24 family",1,369319.29593027
"Ga0164294_100118348_GEODES005","Ga0164294_10011834","Bacteria;","Anion-transporting ATPase, ArsA/GET3 family",1,322679.688446198
"Ga0164294_1001184410_GEODES005","Ga0164294_10011844","Eukaryota;","phosphoglucomutase/phosphoglucomutase / phosphopentomutase",7,143073.984947681
"Ga0164294_100118443_GEODES005","Ga0164294_10011844","Eukaryota;","endo-1,3(4)-beta-glucanase",10,287050.081096383
"Ga0164294_100119276_GEODES005","Ga0164294_10011927","NO CLASSIFICATION MH","Repeat domain-containing protein",1,201451.548337616
"Ga0164294_100119371_GEODES005","Ga0164294_10011937","NO CLASSIFICATION MH","PilZ domain-containing protein",1,514125.311683463
"Ga0164294_100120966_GEODES005","Ga0164294_10012096","Bacteria;","glycerol-3-phosphate acyltransferase PlsX",1,138148.01727961
"Ga0164294_100121076_GEODES005","Ga0164294_10012107","Bacteria;","protein of unknown function (DUF4159)",3,446904.061604199
"Ga0164294_100121135_GEODES005","Ga0164294_10012113","NO CLASSIFICATION MH","Cyclin",3,250033.958174077
"Ga0164294_100121396_GEODES005","Ga0164294_10012139","Bacteria;Proteobacteria;","sulfide:quinone oxidoreductase",2,180584.392353757
"Ga0164294_100122153_GEODES005","Ga0164294_10012215","Bacteria;","pyruvate dehydrogenase E1 component alpha subunit",1,214279.101038444
"Ga0164294_100122817_GEODES005","Ga0164294_10012281","Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;","Uncharacterized conserved protein, DUF1330 family",2,117277.962459098
"Ga0164294_100123022_GEODES005","Ga0164294_10012302","NO CLASSIFICATION MH","pyruvate kinase",11,1295090.78325607
"Ga0164294_100123205_GEODES005","Ga0164294_10012320","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;","Transmembrane transcriptional regulator (anti-sigma factor RsiW)",9,531952.171483794
"Ga0164294_100124375_GEODES005","Ga0164294_10012437","Bacteria;","hypothetical protein",1,443071.116969825
"Ga0164294_100124513_GEODES005","Ga0164294_10012451","NO CLASSIFICATION MH","hypothetical protein",2,43890.4539237181
"Ga0164294_100125446_GEODES005","Ga0164294_10012544","Bacteria;","Adenylate cyclase, class 3",1,811391.171001222
"Ga0164294_100126447_GEODES005","Ga0164294_10012644","Bacteria;","hypothetical protein",1,429731.785789033
"Ga0164294_100126803_GEODES005","Ga0164294_10012680","NO CLASSIFICATION MH","serine/threonine protein kinase",1,801497.154213931
"Ga0164294_100126804_GEODES005","Ga0164294_10012680","NO CLASSIFICATION MH","nicotinamide-nucleotide amidase",1,452627.324626356
"Ga0164294_100128214_GEODES005","Ga0164294_10012821","NO CLASSIFICATION MH","hypothetical protein",2,102380.507681397
"Ga0164294_100128957_GEODES005","Ga0164294_10012895","Bacteria;","3-oxoacyl-[acyl-carrier protein] reductase",2,601703.544485977
"Ga0164294_100129028_GEODES005","Ga0164294_10012902","Bacteria;Proteobacteria;Betaproteobacteria;","divinyl chlorophyllide a 8-vinyl-reductase",4,124703.362547919
"Ga0164294_100129442_GEODES005","Ga0164294_10012944","Eukaryota;unclassified Eukaryota;unclassified Eukaryota;Isochrysidales;Noelaerhabdaceae;","very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase",8,224873.955471687
"Ga0164294_100129956_GEODES005","Ga0164294_10012995","Eukaryota;","structural maintenance of chromosome 4",4,674160.484808692
"Ga0164294_100130629_GEODES005","Ga0164294_10013062","None","hypothetical protein",3,169994.197336135
"Ga0164294_100131241_GEODES005","Ga0164294_10013124","NO CLASSIFICATION MH","malate synthase",10,309545.538650811
"Ga0164294_100132153_GEODES005","Ga0164294_10013215","Bacteria;Proteobacteria;Deltaproteobacteria;","large subunit ribosomal protein L7/L12",1,694275.502268641
"Ga0164294_100132814_GEODES005","Ga0164294_10013281","None","Serine/threonine protein kinase",3,175152.010955399
"Ga0164294_100132882_GEODES005","Ga0164294_10013288","NO CLASSIFICATION MH","Chlorophyll A-B binding protein",6,1384248.41146982
"Ga0164294_100133423_GEODES005","Ga0164294_10013342","NO CLASSIFICATION MH","Cytochrome c peroxidase/Cytochrome c peroxidase",1,572401.893499947
"Ga0164294_100133964_GEODES005","Ga0164294_10013396","NO CLASSIFICATION MH","ribulose-phosphate 3-epimerase",4,135774.387216127
"Ga0164294_100133966_GEODES005","Ga0164294_10013396","NO CLASSIFICATION MH","Pentose-5-phosphate-3-epimerase",7,523053.689061884
"Ga0164294_100134746_GEODES005","Ga0164294_10013474","Bacteria;Proteobacteria;","pre-peptidase C-terminal domain-containing protein",1,423411.886938521
"Ga0164294_100134961_GEODES005","Ga0164294_10013496","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","F-type H+-transporting ATPase subunit beta",2,148371.032168721
"Ga0164294_100135033_GEODES005","Ga0164294_10013503","Bacteria;","hypothetical protein",1,146579.645300104
"Ga0164294_100135234_GEODES005","Ga0164294_10013523","Bacteria;","protein of unknown function (DUF4339)/zinc-ribbon domain-containing protein",1,2438242.00566062
"Ga0164294_100136059_GEODES005","Ga0164294_10013605","Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;","translation initiation factor IF-3",9,447495.357257415
"Ga0164294_100136327_GEODES005","Ga0164294_10013632","Eukaryota;","PAS domain-containing protein",4,456829.484888327
"Ga0164294_100137072_GEODES005","Ga0164294_10013707","Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;Sandarakinorhabdus;","hydroxymethylglutaryl-CoA lyase",12,174259.146814038
"Ga0164294_100138364_GEODES005","Ga0164294_10013836","Bacteria;Proteobacteria;","4-alpha-glucanotransferase",1,788377.366068056
"Ga0164294_100138793_GEODES005","Ga0164294_10013879","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;","large subunit ribosomal protein L22",3,2610830.02475003
"Ga0164294_100139576_GEODES005","Ga0164294_10013957","NO CLASSIFICATION MH","hypothetical protein",1,358833.754133635
"Ga0164294_100140292_GEODES005","Ga0164294_10014029","Bacteria;","MFS transporter, UMF1 family",13,236341.26363803
"Ga0164294_100142288_GEODES005","Ga0164294_10014228","Bacteria;","hypothetical protein",1,1887760.09334591
"Ga0164294_100142905_GEODES005","Ga0164294_10014290","Bacteria;","serine/threonine protein kinase",5,380834.315884507
"Ga0164294_100143623_GEODES005","Ga0164294_10014362","Bacteria;","ribose-phosphate pyrophosphokinase",3,933664.871913142
"Ga0164294_100144213_GEODES005","Ga0164294_10014421","NO CLASSIFICATION MH","hypothetical protein",16,1102181.67296169
"Ga0164294_100144281_GEODES005","Ga0164294_10014428","NO CLASSIFICATION MH","Cadherin-like beta sandwich domain-containing protein/Concanavalin A-like lectin/glucanases superfamily protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",3,702764.195653465
"Ga0164294_100144632_GEODES005","Ga0164294_10014463","Bacteria;","Cytochrome c7",2,2159483.5628449
"Ga0164294_100144953_GEODES005","Ga0164294_10014495","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;","chemotaxis protein MotB",2,3422210.44974263
"Ga0164294_100145514_GEODES005","Ga0164294_10014551","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","PH domain-containing protein",7,72444.6888098717
"Ga0164294_100146688_GEODES005","Ga0164294_10014668","NO CLASSIFICATION MH","hypothetical protein",3,152243.44115664
"Ga0164294_100146798_GEODES005","Ga0164294_10014679","Eukaryota;","hypothetical protein",2,117553.414569298
"Ga0164294_100147361_GEODES005","Ga0164294_10014736","Bacteria;","hypothetical protein",5,204959.274321827
"Ga0164294_100147684_GEODES005","Ga0164294_10014768","NO CLASSIFICATION MH","hypothetical protein",1,1232487.18235186
"Ga0164294_100148152_GEODES005","Ga0164294_10014815","NO CLASSIFICATION MH","Ca2+-binding protein, RTX toxin-related/Ca2+-binding protein, RTX toxin-related",0,268906.254844686
"Ga0164294_100149105_GEODES005","Ga0164294_10014910","NO CLASSIFICATION MH","hypothetical protein",1,565028.649307371
"Ga0164294_100149672_GEODES005","Ga0164294_10014967","Bacteria;","Predicted Zn-dependent protease or its inactivated homolog",1,435740.592566233
"Ga0164294_100149716_GEODES005","Ga0164294_10014971","Bacteria;","hypothetical protein",1,571190.727683825
"Ga0164294_100149805_GEODES005","Ga0164294_10014980","Bacteria;","Caspase domain-containing protein",1,126372.708717068
"Ga0164294_100150192_GEODES005","Ga0164294_10015019","NO CLASSIFICATION MH","Predicted methyltransferase",1,169279.069809638
"Ga0164294_100151517_GEODES005","Ga0164294_10015151","NO CLASSIFICATION MH","hypothetical protein",5,1233802.10555993
"Ga0164294_100152031_GEODES005","Ga0164294_10015203","Bacteria;Proteobacteria;Gammaproteobacteria;","hypothetical protein",3,184331.61572431
"Ga0164294_100153673_GEODES005","Ga0164294_10015367","NO CLASSIFICATION MH","sulfite reductase (NADPH) hemoprotein beta-component",1,1852642.19639485
"Ga0164294_100153828_GEODES005","Ga0164294_10015382","Eukaryota;","photosystem II cytochrome c550",2,2322225.38847383
"Ga0164294_100154462_GEODES005","Ga0164294_10015446","NO CLASSIFICATION MH","Iron/zinc purple acid phosphatase-like protein C",2,139498.803618579
"Ga0164294_100154874_GEODES005","Ga0164294_10015487","Bacteria;","Fe-S cluster biosynthesis and repair protein YggX/Putative Zn-dependent protease, contains TPR repeats",1,343669.195111719
"Ga0164294_100155734_GEODES005","Ga0164294_10015573","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","small subunit ribosomal protein S21",2,808264.082766081
"Ga0164294_100156291_GEODES005","Ga0164294_10015629","Bacteria;","aconitate hydratase 2 / 2-methylisocitrate dehydratase",10,1684347.91596632
"Ga0164294_100156371_GEODES005","Ga0164294_10015637","NO CLASSIFICATION MH","acetyl-CoA carboxylase / biotin carboxylase",11,16503453.2791737
"Ga0164294_100156622_GEODES005","Ga0164294_10015662","None","hypothetical protein",2,164928.380677563
"Ga0164294_100157785_GEODES005","Ga0164294_10015778","Bacteria;","DNA-binding protein HU-beta",2,9317318.29910657
"Ga0164294_100158604_GEODES005","Ga0164294_10015860","Bacteria;","flagellin",1,1074777.80031673
"Ga0164294_100158606_GEODES005","Ga0164294_10015860","Bacteria;","alanyl-tRNA synthetase",1,677007.609956756
"Ga0164294_100158962_GEODES005","Ga0164294_10015896","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","membrane protease subunit HflK",14,176428.296389578
"Ga0164294_100159175_GEODES005","Ga0164294_10015917","Bacteria;","Uncharacterized membrane protein",1,336964.835014783
"Ga0164294_100159851_GEODES005","Ga0164294_10015985","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta'",4,154974.542199941
"Ga0164294_100161421_GEODES005","Ga0164294_10016142","Eukaryota;","hypothetical protein",1,383502.717402626
"Ga0164294_100161542_GEODES005","Ga0164294_10016154","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","chlorophyllide a reductase subunit Z",7,135384.976415278
"Ga0164294_100161543_GEODES005","Ga0164294_10016154","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","Antenna complex alpha/beta subunit",7,2812808.90189839
"Ga0164294_100161545_GEODES005","Ga0164294_10016154","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","photosynthetic reaction center L subunit",7,756613.970576978
"Ga0164294_100161546_GEODES005","Ga0164294_10016154","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","photosynthetic reaction center M subunit",7,898691.521922754
"Ga0164294_100161547_GEODES005","Ga0164294_10016154","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","photosynthetic reaction center cytochrome c subunit",7,1333977.04108353
"Ga0164294_100161764_GEODES005","Ga0164294_10016176","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","cytochrome c oxidase subunit 3",6,323599.919123381
"Ga0164294_100161902_GEODES005","Ga0164294_10016190","NO CLASSIFICATION MH","Cytosine/adenosine deaminase/Predicted extracellular nuclease/Cytosine/adenosine deaminase",1,1064837.61260892
"Ga0164294_100162192_GEODES005","Ga0164294_10016219","NO CLASSIFICATION MH","hypothetical protein",1,409891.730802527
"Ga0164294_100162453_GEODES005","Ga0164294_10016245","None","STAS domain-containing protein",3,1268185.65825271
"Ga0164294_100162502_GEODES005","Ga0164294_10016250","Bacteria;","succinate dehydrogenase / fumarate reductase flavoprotein subunit",1,375169.59214975
"Ga0164294_100162903_GEODES005","Ga0164294_10016290","NO CLASSIFICATION MH","hypothetical protein",2,91537.807030975
"Ga0164294_100163752_GEODES005","Ga0164294_10016375","NO CLASSIFICATION MH","hypothetical protein",12,152980.040163098
"Ga0164294_100164696_GEODES005","Ga0164294_10016469","NO CLASSIFICATION MH","Protein of unknown function (DUF1592)/Protein of unknown function (DUF1595)/Protein of unknown function (DUF1587)",1,307642.044589777
"Ga0164294_100164841_GEODES005","Ga0164294_10016484","Bacteria;Proteobacteria;","CTP synthase",2,349419.864705858
"Ga0164294_100164982_GEODES005","Ga0164294_10016498","Bacteria;","peptide/nickel transport system ATP-binding protein/oligopeptide transport system ATP-binding protein",1,448216.579891022
"Ga0164294_100165475_GEODES005","Ga0164294_10016547","NO CLASSIFICATION MH","hypothetical protein",7,388038.813023963
"Ga0164294_100166041_GEODES005","Ga0164294_10016604","NO CLASSIFICATION MH","S-adenosylmethionine synthetase",8,209783.630010471
"Ga0164294_100166262_GEODES005","Ga0164294_10016626","Bacteria;","hypothetical protein",10,150636.434210618
"Ga0164294_100166703_GEODES005","Ga0164294_10016670","Eukaryota;unclassified Eukaryota;unclassified Eukaryota;","transketolase",16,3469624.49081963
"Ga0164294_100166704_GEODES005","Ga0164294_10016670","Eukaryota;unclassified Eukaryota;unclassified Eukaryota;","transketolase",16,2603123.76439778
"Ga0164294_100166705_GEODES005","Ga0164294_10016670","Eukaryota;unclassified Eukaryota;unclassified Eukaryota;","transketolase",16,2736607.04555911
"Ga0164294_100166752_GEODES005","Ga0164294_10016675","None","Nucleotide-diphospho-sugar transferase",3,457268.187368138
"Ga0164294_100166806_GEODES005","Ga0164294_10016680","NO CLASSIFICATION MH","glutathione S-transferase",3,67380.9338454078
"Ga0164294_100166973_GEODES005","Ga0164294_10016697","NO CLASSIFICATION MH","Fatty acid desaturase",3,309748.543309264
"Ga0164294_100167742_GEODES005","Ga0164294_10016774","NO CLASSIFICATION MH","ELMO/CED-12 family protein",13,160753.186589761
"Ga0164294_100168363_GEODES005","Ga0164294_10016836","Bacteria;Proteobacteria;","oligopeptidase A",1,1384447.07532254
"Ga0164294_100168573_GEODES005","Ga0164294_10016857","Bacteria;","small subunit ribosomal protein S3",15,267116.706706346
"Ga0164294_100169361_GEODES005","Ga0164294_10016936","NO CLASSIFICATION MH","hypothetical protein",8,764174.218916195
"Ga0164294_100170576_GEODES005","Ga0164294_10017057","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","PH domain-containing protein",7,287386.969860264
"Ga0164294_100170577_GEODES005","Ga0164294_10017057","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","photosynthetic reaction center H subunit",4,120818.435871501
"Ga0164294_100170714_GEODES005","Ga0164294_10017071","Bacteria;","C4-dicarboxylate transporter, DctM subunit",1,183030.568979946
"Ga0164294_100170716_GEODES005","Ga0164294_10017071","Bacteria;","TRAP-type C4-dicarboxylate transport system, substrate-binding protein",1,401944.431770089
"Ga0164294_100172295_GEODES005","Ga0164294_10017229","Bacteria;Proteobacteria;","N,N-dimethylformamidase",5,280294.281322791
"Ga0164294_100173463_GEODES005","Ga0164294_10017346","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;","molecular chaperone DnaK",9,2258471.30798299
"Ga0164294_100173784_GEODES005","Ga0164294_10017378","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;","photosystem I subunit 2",4,774938.61615748
"Ga0164294_100174601_GEODES005","Ga0164294_10017460","NO CLASSIFICATION MH","Myosin-like coiled-coil protein",3,131624.490991754
"Ga0164294_100174632_GEODES005","Ga0164294_10017463","NO CLASSIFICATION MH","hypothetical protein",1,270247.03177975
"Ga0164294_100175475_GEODES005","Ga0164294_10017547","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;","DNA-binding protein HU-beta",2,796298.366938909
"Ga0164294_100175765_GEODES005","Ga0164294_10017576","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;","photosynthetic reaction center M subunit",4,740315.939682761
"Ga0164294_100176036_GEODES005","Ga0164294_10017603","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","GTP-binding protein Era",6,134132.312762869
