"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164296_10024628_GEODES057","Ga0164296_10024628","NO CLASSIFICATION MH","hypothetical protein",1,635364.502843226
"Ga0164296_10024629_GEODES057","Ga0164296_10024629","NO CLASSIFICATION MH","Cell wall-associated hydrolase, NlpC family",1,209352.360632939
"Ga0164296_10024657_GEODES057","Ga0164296_10024657","NO CLASSIFICATION MH","DNA-directed RNA polymerase, beta' subunit/DNA-directed RNA polymerase, beta' subunit",2,99283.3302746929
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,6,NA
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,3,NA
"Ga0164296_10024721_GEODES057","Ga0164296_10024721","Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;","Uncharacterized conserved protein, DUF1800 family",3,48839.7962162423
"Ga0164296_100247812_GEODES057","Ga0164296_10024781","Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;","Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain",5,367226.89862973
"Ga0164296_10024817_GEODES057","Ga0164296_10024817","NO CLASSIFICATION MH","Outer membrane receptor proteins, mostly Fe transport",4,1077462.38374483
"Ga0164296_100249012_GEODES057","Ga0164296_10024901","NO CLASSIFICATION MH","hypothetical protein",4,90417.8245827849
"Ga0164296_100249413_GEODES057","Ga0164296_10024941","NO CLASSIFICATION MH","Predicted phosphohydrolase, MPP superfamily",2,510283.338113189
"Ga0164296_100249822_GEODES057","Ga0164296_10024982","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;","NAD(P) transhydrogenase subunit beta",1,539446.045100972
"Ga0164296_10025079_GEODES057","Ga0164296_10025079","NO CLASSIFICATION MH","hypothetical protein",1,662831.181041678
"Ga0164296_100250815_GEODES057","Ga0164296_10025081","Bacteria;Proteobacteria;Betaproteobacteria;","membrane fusion protein, multidrug efflux system",2,736380.148295994
"Ga0164296_100250816_GEODES057","Ga0164296_10025081","Bacteria;Proteobacteria;Betaproteobacteria;","Outer membrane protein TolC",1,567986.626561555
"Ga0164296_10025085_GEODES057","Ga0164296_10025085","NO CLASSIFICATION MH","transcription elongation factor GreA",2,273063.900408785
"Ga0164296_10025095_GEODES057","Ga0164296_10025095","None","hypothetical protein",4,253761.467034655
"Ga0164296_10025102_GEODES057","Ga0164296_10025102","None","hypothetical protein",3,84024.1772793743
"Ga0164296_10025105_GEODES057","Ga0164296_10025105","None","hypothetical protein",3,317947.354834958
"Ga0164296_10025108_GEODES057","Ga0164296_10025108","NO CLASSIFICATION MH","ARID/BRIGHT DNA binding domain-containing protein",4,163731.611851468
"Ga0164296_100251616_GEODES057","Ga0164296_10025161","Bacteria;Proteobacteria;","porphobilinogen synthase",2,194692.03489012
"Ga0164296_100251916_GEODES057","Ga0164296_10025191","Bacteria;Actinobacteria;Actinobacteria;","hypothetical protein",1,1559005.933236
NA,NA,NA,NA,2,NA
"Ga0164296_100252712_GEODES057","Ga0164296_10025271","Bacteria;","hypothetical protein",4,334320.935187927
"Ga0164296_10025452_GEODES057","Ga0164296_10025452","NO CLASSIFICATION MH","Mg2+-importing ATPase",10,845102.603273467
"Ga0164296_100255516_GEODES057","Ga0164296_10025551","Bacteria;Proteobacteria;Betaproteobacteria;","topoisomerase-4 subunit A",2,391723.572308044
"Ga0164296_10025655_GEODES057","Ga0164296_10025655","NO CLASSIFICATION MH","4-amino-4-deoxy-L-arabinose transferase",2,599285.075088935
"Ga0164296_100257311_GEODES057","Ga0164296_10025731","Bacteria;Proteobacteria;Alphaproteobacteria;","Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)",3,409663.859454419
"Ga0164296_100257414_GEODES057","Ga0164296_10025741","Eukaryota;Chlorophyta;","hypothetical protein",3,215453.993957203
"Ga0164296_100258414_GEODES057","Ga0164296_10025841","NO CLASSIFICATION MH","Chaperone of endosialidase",2,220304.85794957
"Ga0164296_100259114_GEODES057","Ga0164296_10025911","NO CLASSIFICATION MH","Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family",1,250984.845790185
"Ga0164296_10025918_GEODES057","Ga0164296_10025918","None","hypothetical protein",1,115242.110463623
"Ga0164296_100259612_GEODES057","Ga0164296_10025961","Bacteria;Proteobacteria;Betaproteobacteria;","DNA-directed RNA polymerase subunit omega",1,114243.841013688
"Ga0164296_10026011_GEODES057","Ga0164296_10026011","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","tRNA uridine 5-carboxymethylaminomethyl modification enzyme",1,175856.917837391
"Ga0164296_10026018_GEODES057","Ga0164296_10026018","NO CLASSIFICATION MH","YidC/Oxa1 family membrane protein insertase",1,510388.783773959
"Ga0164296_100261311_GEODES057","Ga0164296_10026131","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;","small subunit ribosomal protein S4",3,3376030.9280372
"Ga0164296_100261314_GEODES057","Ga0164296_10026131","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;","shikimate dehydrogenase",6,181346.441806594
"Ga0164296_10026144_GEODES057","Ga0164296_10026144","NO CLASSIFICATION MH","hypothetical protein",4,261175.491309267
"Ga0164296_100261520_GEODES057","Ga0164296_10026152","NO CLASSIFICATION MH","alanyl-tRNA synthetase",2,135125.588464955
"Ga0164296_100262010_GEODES057","Ga0164296_10026201","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;","acetyl-CoA C-acetyltransferase",3,171880.388003625
"Ga0164296_10026371_GEODES057","Ga0164296_10026371","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","hypothetical protein",3,371086.30942061
"Ga0164296_100263716_GEODES057","Ga0164296_10026371","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)",1,380552.482050656
"Ga0164296_10026373_GEODES057","Ga0164296_10026373","NO CLASSIFICATION MH","sulfur-oxidizing protein SoxX",1,105868.096191124
"Ga0164296_10026397_GEODES057","Ga0164296_10026397","NO CLASSIFICATION MH","chromate transporter",6,114155.792270842
"Ga0164296_10026412_GEODES057","Ga0164296_10026412","NO CLASSIFICATION MH","small subunit ribosomal protein S16",1,779828.588449982
"Ga0164296_100264515_GEODES057","Ga0164296_10026451","Bacteria;Proteobacteria;Gammaproteobacteria;","phosphoenolpyruvate carboxykinase (GTP)",3,693018.833857606
"Ga0164296_100265013_GEODES057","Ga0164296_10026501","Bacteria;","acetyl-CoA synthetase",3,9788044.49906535
"Ga0164296_100265015_GEODES057","Ga0164296_10026501","Bacteria;","protease-4",2,3803503.35176771
"Ga0164296_100265017_GEODES057","Ga0164296_10026501","Bacteria;","hypothetical protein",3,5748980.6095237
"Ga0164296_100265019_GEODES057","Ga0164296_10026501","Bacteria;","hypothetical protein",1,580726.079873218
"Ga0164296_10026521_GEODES057","Ga0164296_10026521","NO CLASSIFICATION MH","Ion channel/Ion channel",10,202154.89514653
"Ga0164296_100265613_GEODES057","Ga0164296_10026561","Bacteria;Proteobacteria;Betaproteobacteria;","preprotein translocase subunit SecA",1,503368.4215594
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,1,NA
"Ga0164296_10026738_GEODES057","Ga0164296_10026738","NO CLASSIFICATION MH","Rubrerythrin",17,605468.170219831
"Ga0164296_10026757_GEODES057","Ga0164296_10026757","NO CLASSIFICATION MH","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit",4,205727.804053854
"Ga0164296_100267811_GEODES057","Ga0164296_10026781","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","Multidrug efflux pump subunit AcrB",2,145732.267568445
"Ga0164296_100267817_GEODES057","Ga0164296_10026781","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","Rhodanese-related sulfurtransferase",1,212116.859621659
"Ga0164296_10026818_GEODES057","Ga0164296_10026818","NO CLASSIFICATION MH","small subunit ribosomal protein S6",3,558692.784719537
"Ga0164296_100268211_GEODES057","Ga0164296_10026821","Bacteria;Proteobacteria;Betaproteobacteria;","haloacetate dehalogenase",5,323245.427685511
"Ga0164296_100269312_GEODES057","Ga0164296_10026931","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;","Molybdopterin or thiamine biosynthesis adenylyltransferase",3,151483.361524477
"Ga0164296_10026989_GEODES057","Ga0164296_10026989","None","hypothetical protein",11,105542.438566954
"Ga0164296_100270916_GEODES057","Ga0164296_10027091","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;","DNA polymerase-1",3,318719.328546541
"Ga0164296_10027098_GEODES057","Ga0164296_10027098","NO CLASSIFICATION MH","RNA recognition motif-containing protein",2,418353.715156089
"Ga0164296_10027099_GEODES057","Ga0164296_10027099","NO CLASSIFICATION MH","hypothetical protein",1,145370.34168453
"Ga0164296_100271211_GEODES057","Ga0164296_10027121","Bacteria;","hypothetical protein",2,275731.950240239
"Ga0164296_100271315_GEODES057","Ga0164296_10027131","NO CLASSIFICATION MH","hypothetical protein",4,387188.038989354
NA,NA,NA,NA,4,NA
"Ga0164296_100271815_GEODES057","Ga0164296_10027181","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;","large subunit ribosomal protein L28",1,1173836.34032243
"Ga0164296_100272116_GEODES057","Ga0164296_10027211","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","nicotinate-nucleotide adenylyltransferase",2,163937.245186568
"Ga0164296_100272213_GEODES057","Ga0164296_10027221","Bacteria;Proteobacteria;Alphaproteobacteria;","Tetratricopeptide (TPR) repeat",9,145762.822093019
"Ga0164296_10027222_GEODES057","Ga0164296_10027222","NO CLASSIFICATION MH","acetylornithine deacetylase",3,151351.987967656
"Ga0164296_10027314_GEODES057","Ga0164296_10027314","NO CLASSIFICATION MH","phosphoribosylformylglycinamidine synthase",1,481427.382899897
"Ga0164296_10027345_GEODES057","Ga0164296_10027345","NO CLASSIFICATION MH","TRAP-type C4-dicarboxylate transport system, small permease component",2,139233.609355384
"Ga0164296_100273510_GEODES057","Ga0164296_10027351","Bacteria;Verrucomicrobia;","thimet oligopeptidase/neurolysin",2,5306893.06038154
"Ga0164296_100273512_GEODES057","Ga0164296_10027351","Bacteria;Verrucomicrobia;","4-hydroxy-3-methylbut-2-enyl diphosphate reductase",2,10327176.5503486
"Ga0164296_100273513_GEODES057","Ga0164296_10027351","Bacteria;Verrucomicrobia;","hydroxymethylbilane synthase",2,2742780.14730956
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,1,NA
"Ga0164296_10027432_GEODES057","Ga0164296_10027432","NO CLASSIFICATION MH","Dehydrogenase (flavoprotein)/Dehydrogenase (flavoprotein)/NADPH-dependent glutamate synthase beta chain",3,596310.334033202
"Ga0164296_100274411_GEODES057","Ga0164296_10027441","Bacteria;Proteobacteria;","quinoprotein glucose dehydrogenase",4,2816445.85735884
"Ga0164296_100274511_GEODES057","Ga0164296_10027451","Bacteria;Bacteroidetes;","hypothetical protein",1,478968.838648537
"Ga0164296_10027479_GEODES057","Ga0164296_10027479","NO CLASSIFICATION MH","histidyl-tRNA synthetase",1,346413.495866843
"Ga0164296_100274916_GEODES057","Ga0164296_10027491","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;","small subunit ribosomal protein S16",1,852512.0945467
"Ga0164296_100274919_GEODES057","Ga0164296_10027491","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;","6-phosphofructokinase 1",2,256203.372068084
"Ga0164296_10027512_GEODES057","Ga0164296_10027512","NO CLASSIFICATION MH","hypothetical protein",9,22845.4636569919
"Ga0164296_100275317_GEODES057","Ga0164296_10027531","NO CLASSIFICATION MH","hypothetical protein",4,84377.9501053122
"Ga0164296_10027533_GEODES057","Ga0164296_10027533","NO CLASSIFICATION MH","Ribosomal protein S24E",3,296411.415891188
"Ga0164296_10027537_GEODES057","Ga0164296_10027537","NO CLASSIFICATION MH","large subunit ribosomal protein L15",3,701332.248666356
"Ga0164296_10027539_GEODES057","Ga0164296_10027539","NO CLASSIFICATION MH","Ankyrin repeat/Ankyrin repeat/Ankyrin repeat",4,274859.471549977
"Ga0164296_100275415_GEODES057","Ga0164296_10027541","Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;","ASPIC and UnbV/Repeat domain-containing protein/Repeat domain-containing protein/Repeat domain-containing protein/Repeat domain-containing protein/Repeat domain-containing protein/Repeat domain-containing protein/Repeat domain-containing protein/Repeat domain-containing protein",3,68353.4616120512
"Ga0164296_10027763_GEODES057","Ga0164296_10027763","NO CLASSIFICATION MH","molecular chaperone HtpG",1,1632284.69882068
"Ga0164296_10027776_GEODES057","Ga0164296_10027776","NO CLASSIFICATION MH","ABC-type uncharacterized transport system involved in gliding motility, auxiliary component",1,326871.324001872
"Ga0164296_10027802_GEODES057","Ga0164296_10027802","NO CLASSIFICATION MH","peptide deformylase",2,126833.688948612
"Ga0164296_10027845_GEODES057","Ga0164296_10027845","None","hypothetical protein",4,85685.6873981705
"Ga0164296_10027882_GEODES057","Ga0164296_10027882","NO CLASSIFICATION MH","5-methyltetrahydrofolate--homocysteine methyltransferase",3,317644.51927878
"Ga0164296_100279116_GEODES057","Ga0164296_10027911","NO CLASSIFICATION MH","hypothetical protein",1,287807.21132996
"Ga0164296_100279310_GEODES057","Ga0164296_10027931","Bacteria;","elongation factor Tu",3,5360700.65027636
"Ga0164296_100279313_GEODES057","Ga0164296_10027931","Bacteria;","small subunit ribosomal protein S7",3,1216330.66124278
"Ga0164296_100279314_GEODES057","Ga0164296_10027931","Bacteria;","small subunit ribosomal protein S12",3,613937.208206917
"Ga0164296_100279315_GEODES057","Ga0164296_10027931","Bacteria;","hypothetical protein",3,2036563.07664311
"Ga0164296_100279316_GEODES057","Ga0164296_10027931","Bacteria;","Protein of unknown function (DUF565)",3,441772.485476656
"Ga0164296_100279317_GEODES057","Ga0164296_10027931","Bacteria;","AAA+-type ATPase, SpoVK/Ycf46/Vps4 family",3,1551258.64789638
"Ga0164296_10027932_GEODES057","Ga0164296_10027932","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit a",2,5378387.84899211
"Ga0164296_10027933_GEODES057","Ga0164296_10027933","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit c",2,5375689.2804183
"Ga0164296_10027934_GEODES057","Ga0164296_10027934","NO CLASSIFICATION MH","FoF1-type ATP synthase, membrane subunit b or b'",1,4442339.93059531
"Ga0164296_10027935_GEODES057","Ga0164296_10027935","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit alpha",1,11158278.7883376
"Ga0164296_10027936_GEODES057","Ga0164296_10027936","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit epsilon",2,3694891.5607935
"Ga0164296_100279411_GEODES057","Ga0164296_10027941","Bacteria;Proteobacteria;Alphaproteobacteria;","hypothetical protein",3,1070004.7093743
"Ga0164296_10027944_GEODES057","Ga0164296_10027944","NO CLASSIFICATION MH","GTPase, G3E family",2,582009.897004063
"Ga0164296_10027945_GEODES057","Ga0164296_10027945","NO CLASSIFICATION MH","WD40 repeat",3,366506.33654389
"Ga0164296_10027948_GEODES057","Ga0164296_10027948","NO CLASSIFICATION MH","TRAP-type C4-dicarboxylate transport system, substrate-binding protein",3,263126.778194662
"Ga0164296_10028074_GEODES057","Ga0164296_10028074","NO CLASSIFICATION MH","hypothetical protein",3,271428.731543975
"Ga0164296_10028099_GEODES057","Ga0164296_10028099","None","hypothetical protein",2,916753.132892086
"Ga0164296_10028173_GEODES057","Ga0164296_10028173","NO CLASSIFICATION MH","thiol:disulfide interchange protein DsbD",2,339571.378941525
"Ga0164296_10028182_GEODES057","Ga0164296_10028182","NO CLASSIFICATION MH","chlorophyllide a reductase subunit Z",3,426750.122353712
"Ga0164296_10028183_GEODES057","Ga0164296_10028183","None","hypothetical protein",3,112060.130544258
"Ga0164296_10028186_GEODES057","Ga0164296_10028186","NO CLASSIFICATION MH","photosynthetic reaction center L subunit",3,1209375.25349374
"Ga0164296_10028187_GEODES057","Ga0164296_10028187","NO CLASSIFICATION MH","photosynthetic reaction center M subunit",3,1136721.18574213
"Ga0164296_10028188_GEODES057","Ga0164296_10028188","NO CLASSIFICATION MH","photosynthetic reaction center cytochrome c subunit",3,1711102.19700505
"Ga0164296_10028208_GEODES057","Ga0164296_10028208","NO CLASSIFICATION MH","Catechol 2,3-dioxygenase",2,87423.5136168598
"Ga0164296_10028296_GEODES057","Ga0164296_10028296","NO CLASSIFICATION MH","TRAP-type C4-dicarboxylate transport system, substrate-binding protein",4,241178.287877931
"Ga0164296_100283717_GEODES057","Ga0164296_10028371","Eukaryota;","hypothetical protein",3,312638.549542022
"Ga0164296_100283816_GEODES057","Ga0164296_10028381","Eukaryota;Chlorophyta;Mamiellophyceae;","hypothetical protein",15,26853.4882335843
"Ga0164296_100284016_GEODES057","Ga0164296_10028401","Bacteria;Bacteroidetes;Sphingobacteriia;","Glycosyltransferase involved in cell wall bisynthesis",17,114023.33987734
NA,NA,NA,NA,1,NA
"Ga0164296_10028406_GEODES057","Ga0164296_10028406","NO CLASSIFICATION MH","hypothetical protein",1,308743.914525268
"Ga0164296_100285113_GEODES057","Ga0164296_10028511","Bacteria;Bacteroidetes;","dolichol-phosphate mannosyltransferase",1,251371.204977699
"Ga0164296_100286017_GEODES057","Ga0164296_10028601","Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;","peptidoglycan-associated lipoprotein",5,772910.666305848
"Ga0164296_100287412_GEODES057","Ga0164296_10028741","Eukaryota;Chlorophyta;","hypothetical protein",1,54334.7935722338
"Ga0164296_10028774_GEODES057","Ga0164296_10028774","NO CLASSIFICATION MH","alanyl-tRNA synthetase",1,757325.875394409
"Ga0164296_10028782_GEODES057","Ga0164296_10028782","NO CLASSIFICATION MH","RNA polymerase primary sigma factor",1,906338.862239522
"Ga0164296_100288010_GEODES057","Ga0164296_10028801","NO CLASSIFICATION MH","starch synthase",3,712235.082307613
"Ga0164296_10028847_GEODES057","Ga0164296_10028847","NO CLASSIFICATION MH","elongation factor Tu",1,2802193.17893562
"Ga0164296_100288712_GEODES057","Ga0164296_10028871","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;","dynamin 1-like protein",15,580263.314103894
"Ga0164296_100288814_GEODES057","Ga0164296_10028881","Eukaryota;Chlorophyta;","Bestrophin, RFP-TM, chloride channel",4,140985.196361014
NA,NA,NA,NA,1,NA
"Ga0164296_100289312_GEODES057","Ga0164296_10028931","Bacteria;Proteobacteria;Alphaproteobacteria;","GMP synthase (glutamine-hydrolysing)",4,743671.078206811
"Ga0164296_10028979_GEODES057","Ga0164296_10028979","NO CLASSIFICATION MH","prokaryotic molybdopterin-containing oxidoreductase family, iron-sulfur binding subunit",3,1920858.95441688
