"Gene","Genome","Taxonomy","Product","Cluster","Totals","Phylum"
"Ga0164294_100026499_GEODES005","Ga0164294_10002649","","SCP-2 sterol transfer family protein",1,715406.627308214,NA
"Ga0164294_100026534_GEODES005","Ga0164294_10002653","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium sp. AAP93;","acetyl esterase",1,47384.9870033881,"Proteobacteria"
"Ga0164294_1000265515_GEODES005","Ga0164294_10002655","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;","phosphoglycerate kinase",6,55566.6664358301,"Proteobacteria"
"Ga0164294_1000265620_GEODES005","Ga0164294_10002656","","hypothetical protein",13,19108.857908637,NA
"Ga0164294_100026575_GEODES005","Ga0164294_10002657","NO CLASSIFICATION MH","hypothetical protein",13,77390.3032611002,"Unclassified"
"Ga0164294_100026585_GEODES005","Ga0164294_10002658","NO CLASSIFICATION MH","hypothetical protein",12,35433.4868894148,"Unclassified"
"Ga0164294_1000265912_GEODES005","Ga0164294_10002659","Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;","adenylosuccinate synthase",3,23960.3165228198,"Actinobacteria"
"Ga0164294_100026617_GEODES005","Ga0164294_10002661","Actinobacteria;Actinobacteria;","dihydroxy-acid dehydratase",4,212861.350046616,"Actinobacteria"
"Ga0164294_1000266416_GEODES005","Ga0164294_10002664","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;","Predicted oxidoreductase",10,68742.0166316371,"Proteobacteria"
"Ga0164294_100026757_GEODES005","Ga0164294_10002675","Proteobacteria;","D-alanine--poly(phosphoribitol) ligase subunit 1",1,141680.827468379,"Proteobacteria"
"Ga0164294_100026859_GEODES005","Ga0164294_10002685","Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium terrigena;","16S rRNA (guanine527-N7)-methyltransferase",5,22025.9011665307,"Bacteroidetes"
"Ga0164294_100026884_GEODES005","Ga0164294_10002688","","Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component",2,85377.6935334758,NA
"Ga0164294_100026885_GEODES005","Ga0164294_10002688","","Poly(3-hydroxybutyrate) depolymerase",2,599794.935194604,NA
"Ga0164294_1000269011_GEODES005","Ga0164294_10002690","","hypothetical protein",3,172270.418149855,NA
"Ga0164294_100027034_GEODES005","Ga0164294_10002703","Bacteroidetes;Chitinophagia;Chitinophagales;","para-nitrobenzyl esterase",4,34891.5064353834,"Bacteroidetes"
"Ga0164294_100027042_GEODES005","Ga0164294_10002704","Armatimonadetes;Fimbriimonadia;Fimbriimonadales;","hydrophobic/amphiphilic exporter-1, HAE1 family",10,183765.164761896,"Armatimonadetes"
"Ga0164294_100027097_GEODES005","Ga0164294_10002709","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Rubredoxin",1,90447.3699228609,"Proteobacteria"
"Ga0164294_1000271310_GEODES005","Ga0164294_10002713","Planctomycetes;","Protein of avirulence locus involved in temperature-dependent protein secretion",9,72027.8479949341,"Planctomycetes"
"Ga0164294_100027172_GEODES005","Ga0164294_10002717","","peptide/nickel transport system ATP-binding protein/oligopeptide transport system ATP-binding protein",2,111124.470274923,NA
"Ga0164294_100027179_GEODES005","Ga0164294_10002717","","MoxR-like ATPase",2,70403.6351296936,NA
"Ga0164294_1000272817_GEODES005","Ga0164294_10002728","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;","Multidrug efflux pump subunit AcrB",10,51211.1160788493,"Proteobacteria"
"Ga0164294_100027356_GEODES005","Ga0164294_10002735","","RAD51-like protein 2",5,22518.5703999144,NA
"Ga0164294_1000273914_GEODES005","Ga0164294_10002739","Actinobacteria;Actinobacteria;","alcohol dehydrogenase, propanol-preferring",6,110779.289655872,"Actinobacteria"
"Ga0164294_1000274017_GEODES005","Ga0164294_10002740","","Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family",2,216329.113572243,NA
"Ga0164294_100027402_GEODES005","Ga0164294_10002740","","hypothetical protein",2,98176.2644202683,NA
"Ga0164294_100027409_GEODES005","Ga0164294_10002740","","acetylornithine aminotransferase",2,56077.0492877197,NA
"Ga0164294_1000274212_GEODES005","Ga0164294_10002742","NO CLASSIFICATION MH","hypothetical protein",27,73589.7347865284,"Unclassified"
"Ga0164294_100027425_GEODES005","Ga0164294_10002742","NO CLASSIFICATION MH","hypothetical protein",34,38306.4235038168,"Unclassified"
"Ga0164294_100027466_GEODES005","Ga0164294_10002746","Planctomycetes;Planctomycetia;","polyphosphate kinase",32,14147.3815165515,"Planctomycetes"
"Ga0164294_1000275010_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","light-harvesting complex 1 beta chain",15,777781.222871003,"Proteobacteria"
"Ga0164294_1000275011_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","hypothetical protein",15,1592858.08210568,"Proteobacteria"
"Ga0164294_1000275012_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","chlorophyllide a reductase subunit Z",4,77924.5037326854,"Proteobacteria"
"Ga0164294_1000275016_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","demethylspheroidene O-methyltransferase",4,59996.9860893439,"Proteobacteria"
"Ga0164294_100027505_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","photosynthetic reaction center cytochrome c subunit",15,454527.368634159,"Proteobacteria"
"Ga0164294_100027506_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","photosynthetic reaction center M subunit",4,372980.488908866,"Proteobacteria"
"Ga0164294_100027507_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","photosynthetic reaction center L subunit",15,305562.681450542,"Proteobacteria"
"Ga0164294_100027508_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","Antenna complex alpha/beta subunit",15,914894.533587922,"Proteobacteria"
"Ga0164294_100027509_GEODES005","Ga0164294_10002750","Proteobacteria;Betaproteobacteria;Burkholderiales;","hypothetical protein",15,850505.400636015,"Proteobacteria"
"Ga0164294_100027577_GEODES005","Ga0164294_10002757","","ribonucleoside-diphosphate reductase alpha chain",38,28969.3703510677,NA
"Ga0164294_100027642_GEODES005","Ga0164294_10002764","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hypothetical protein",6,32412.9326076229,"Proteobacteria"
"Ga0164294_1000276712_GEODES005","Ga0164294_10002767","","hypothetical protein",11,133675.135625929,NA
"Ga0164294_1000276725_GEODES005","Ga0164294_10002767","","hypothetical protein",17,299118.747122827,NA
"Ga0164294_100027705_GEODES005","Ga0164294_10002770","","Glycosyltransferase involved in cell wall bisynthesis/Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family",2,607850.544082273,NA
"Ga0164294_100027706_GEODES005","Ga0164294_10002770","","Shikimate kinase",2,256691.540181446,NA
"Ga0164294_100027709_GEODES005","Ga0164294_10002770","","Glycosyltransferase involved in cell wall bisynthesis",2,178710.125514932,NA
"Ga0164294_100027806_GEODES005","Ga0164294_10002780","","sulfate adenylyltransferase subunit 2",5,31890.4998180728,NA
"Ga0164294_100027892_GEODES005","Ga0164294_10002789","Actinobacteria;","peptide/nickel transport system ATP-binding protein",44,144277.274884826,"Actinobacteria"
"Ga0164294_100027937_GEODES005","Ga0164294_10002793","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","Outer membrane receptor proteins, mostly Fe transport/Outer membrane receptor proteins, mostly Fe transport",10,205318.066162192,"Proteobacteria"
"Ga0164294_100028062_GEODES005","Ga0164294_10002806","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Uncharacterized membrane protein YfcA",13,114628.453574261,"Proteobacteria"
"Ga0164294_100028227_GEODES005","Ga0164294_10002822","Planctomycetes;Planctomycetia;Planctomycetales;","Glucose/arabinose dehydrogenase, beta-propeller fold",5,19804.8161117064,"Planctomycetes"
"Ga0164294_100028265_GEODES005","Ga0164294_10002826","Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","hypothetical protein",10,16776.1430872657,"Proteobacteria"
"Ga0164294_100028323_GEODES005","Ga0164294_10002832","","arylsulfatase",9,112161.826817087,NA
"Ga0164294_1000283612_GEODES005","Ga0164294_10002836","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;Sandarakinorhabdus limnophila;Sandarakinorhabdus limnophila DSM 17366;","DNA polymerase-3 subunit beta",5,80306.0417519874,"Proteobacteria"
"Ga0164294_100028394_GEODES005","Ga0164294_10002839","Bacteroidetes;","alpha-galactosidase",39,28363.6781591724,"Bacteroidetes"
"Ga0164294_1000284710_GEODES005","Ga0164294_10002847","Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;","Predicted pyrophosphatase or phosphodiesterase, AlkP superfamily",9,30046.2862812204,"Bacteroidetes"
"Ga0164294_1000285013_GEODES005","Ga0164294_10002850","Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;","preprotein translocase subunit SecF",5,33189.0829226857,"Cyanobacteria"
"Ga0164294_100028512_GEODES005","Ga0164294_10002851","Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;","ubiquinol-cytochrome c reductase iron-sulfur subunit",5,60736.627312825,"Actinobacteria"
"Ga0164294_1000285313_GEODES005","Ga0164294_10002853","unclassified Oligohymenophorea;","dynein heavy chain",36,115907.544115473,"Ciliophora"
"Ga0164294_1000285414_GEODES005","Ga0164294_10002854","NO CLASSIFICATION MH","hypothetical protein",2,1900672.20972781,"Unclassified"
"Ga0164294_1000285416_GEODES005","Ga0164294_10002854","NO CLASSIFICATION MH","hypothetical protein",2,145234.046095591,"Unclassified"
"Ga0164294_1000285417_GEODES005","Ga0164294_10002854","NO CLASSIFICATION MH","hypothetical protein",2,47819.6085722557,"Unclassified"
"Ga0164294_1000285420_GEODES005","Ga0164294_10002854","NO CLASSIFICATION MH","hypothetical protein",2,445685.712018627,"Unclassified"
"Ga0164294_1000285424_GEODES005","Ga0164294_10002854","NO CLASSIFICATION MH","hypothetical protein",2,44709.6815715408,"Unclassified"
"Ga0164294_100028543_GEODES005","Ga0164294_10002854","NO CLASSIFICATION MH","hypothetical protein",2,104386.714481921,"Unclassified"
"Ga0164294_100028548_GEODES005","Ga0164294_10002854","NO CLASSIFICATION MH","hypothetical protein",2,108311.299800238,"Unclassified"
"Ga0164294_1000286514_GEODES005","Ga0164294_10002865","Actinobacteria;Actinobacteria;","glutamate racemase",1,31617.3613615318,"Actinobacteria"
"Ga0164294_100028659_GEODES005","Ga0164294_10002865","Actinobacteria;Actinobacteria;","Glutathione S-transferase",1,21259.9016478217,"Actinobacteria"
"Ga0164294_100029071_GEODES005","Ga0164294_10002907","Armatimonadetes;","hypothetical protein",7,67644.8080722551,"Armatimonadetes"
"Ga0164294_100029252_GEODES005","Ga0164294_10002925","Proteobacteria;Betaproteobacteria;Burkholderiales;","amidase/aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A",5,22558.5124232687,"Proteobacteria"
"Ga0164294_100029272_GEODES005","Ga0164294_10002927","","glycerol-3-phosphate dehydrogenase (NAD+)",14,1718863.01724637,NA
"Ga0164294_100029273_GEODES005","Ga0164294_10002927","","glycerol-3-phosphate dehydrogenase (NAD+)",14,764106.827473444,NA
"Ga0164294_100029298_GEODES005","Ga0164294_10002929","Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;","diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase",6,29094.5703813572,"Actinobacteria"
"Ga0164294_100029317_GEODES005","Ga0164294_10002931","Bacteroidetes;","DNA-binding beta-propeller fold protein YncE",21,14047.1377113797,"Bacteroidetes"
"Ga0164294_100029343_GEODES005","Ga0164294_10002934","Proteobacteria;Betaproteobacteria;","Helix-turn-helix domain-containing protein",8,32319.5323175826,"Proteobacteria"
"Ga0164294_1000294210_GEODES005","Ga0164294_10002942","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","chlorophyllide a reductase subunit X",6,103849.185514978,"Proteobacteria"
"Ga0164294_1000294211_GEODES005","Ga0164294_10002942","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","chlorophyllide a reductase subunit Y",6,77043.3147456963,"Proteobacteria"
"Ga0164294_1000294213_GEODES005","Ga0164294_10002942","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Antenna complex alpha/beta subunit",4,496704.959784051,"Proteobacteria"
"Ga0164294_1000294214_GEODES005","Ga0164294_10002942","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","light-harvesting complex 1 beta chain",4,631335.173373714,"Proteobacteria"
"Ga0164294_1000294216_GEODES005","Ga0164294_10002942","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","photosynthetic reaction center L subunit",4,315744.265906972,"Proteobacteria"
"Ga0164294_1000294217_GEODES005","Ga0164294_10002942","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","photosynthetic reaction center M subunit",4,160871.693118303,"Proteobacteria"
"Ga0164294_100029428_GEODES005","Ga0164294_10002942","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","geranylgeranyl diphosphate synthase, type II",4,41939.8229546024,"Proteobacteria"
"Ga0164294_100029433_GEODES005","Ga0164294_10002943","Proteobacteria;Deltaproteobacteria;","Biotin carboxylase",2,272462.93193002,"Proteobacteria"
"Ga0164294_1000294711_GEODES005","Ga0164294_10002947","Proteobacteria;Betaproteobacteria;Burkholderiales;","DNA-binding beta-propeller fold protein YncE/DNA-binding beta-propeller fold protein YncE",10,58878.8317797412,"Proteobacteria"
"Ga0164294_100029534_GEODES005","Ga0164294_10002953","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","capsular polysaccharide export protein",4,52624.6463379061,"Proteobacteria"
"Ga0164294_1000295617_GEODES005","Ga0164294_10002956","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;","Hypoxia induced protein conserved region",10,14178.8494644509,"Proteobacteria"
"Ga0164294_100029664_GEODES005","Ga0164294_10002966","Bacteroidetes;Sphingobacteriia;Sphingobacteriales;","4-hydroxy-tetrahydrodipicolinate synthase",12,13101.9754968751,"Bacteroidetes"
"Ga0164294_1000297213_GEODES005","Ga0164294_10002972","Bacteroidetes;Chitinophagia;Chitinophagales;","1,4-alpha-glucan branching enzyme",12,11820.9682981021,"Bacteroidetes"
"Ga0164294_100029869_GEODES005","Ga0164294_10002986","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Predicted dehydrogenase",22,15741.4306310663,"Proteobacteria"
"Ga0164294_1000299610_GEODES005","Ga0164294_10002996","Proteobacteria;","CDP-paratose 2-epimerase",1,20227.1617971586,"Proteobacteria"
"Ga0164294_100030008_GEODES005","Ga0164294_10003000","Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;","Predicted phosphohydrolase, Cof family, HAD superfamily",3,17342.613095608,"Bacteroidetes"
"Ga0164294_100030013_GEODES005","Ga0164294_10003001","","ABC-type uncharacterized transport system, ATPase component/ABC-type uncharacterized transport system, ATPase component",10,297757.969722497,NA
"Ga0164294_100030033_GEODES005","Ga0164294_10003003","","hypothetical protein",2,130726.22560477,NA
"Ga0164294_100030132_GEODES005","Ga0164294_10003013","Bacteroidetes;","hypothetical protein",1,17779.4207456396,"Bacteroidetes"
"Ga0164294_1000302110_GEODES005","Ga0164294_10003021","","hypothetical protein",2,62157.3889193527,NA
"Ga0164294_1000302514_GEODES005","Ga0164294_10003025","Proteobacteria;Betaproteobacteria;Burkholderiales;","Uncharacterized conserved protein YqgV, UPF0045/DUF77 family",6,14790.3228864077,"Proteobacteria"
"Ga0164294_100030293_GEODES005","Ga0164294_10003029","Proteobacteria;","hypothetical protein",2,1441461.64029121,"Proteobacteria"
"Ga0164294_100030325_GEODES005","Ga0164294_10003032","Proteobacteria;","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit",22,29789.7447146121,"Proteobacteria"
"Ga0164294_100030364_GEODES005","Ga0164294_10003036","Proteobacteria;","hypothetical protein",2,1127466.53916327,"Proteobacteria"
"Ga0164294_100030368_GEODES005","Ga0164294_10003036","Proteobacteria;","SprA-related family protein",2,733010.530228458,"Proteobacteria"
"Ga0164294_1000305111_GEODES005","Ga0164294_10003051","Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;","NADH-quinone oxidoreductase subunit N",10,18612.9006380965,"Actinobacteria"
"Ga0164294_100030561_GEODES005","Ga0164294_10003056","NO CLASSIFICATION MH","sacsin",12,77933.7834910407,"Unclassified"
"Ga0164294_1000305921_GEODES005","Ga0164294_10003059","Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;","large subunit ribosomal protein L23",2,238166.922606638,"Verrucomicrobia"
"Ga0164294_100030724_GEODES005","Ga0164294_10003072","","Protein of unknown function (DUF1585)/Protein of unknown function (DUF1592)",2,193218.971099928,NA
"Ga0164294_100030725_GEODES005","Ga0164294_10003072","","Uncharacterized conserved protein, DUF1501 family",2,118320.051984338,NA
"Ga0164294_100030919_GEODES005","Ga0164294_10003091","","serine protease",26,231613.558824317,NA
"Ga0164294_1000309510_GEODES005","Ga0164294_10003095","","Dephospho-CoA kinase",26,43600.0720021293,NA
"Ga0164294_100030969_GEODES005","Ga0164294_10003096","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;","3-hydroxyacyl-CoA dehydrogenase",6,63290.2844554874,"Proteobacteria"
"Ga0164294_100030975_GEODES005","Ga0164294_10003097","Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;","DNA repair protein RadA/Sms",7,17291.966991302,"Bacteroidetes"
"Ga0164294_100031015_GEODES005","Ga0164294_10003101","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","outer membrane protein/outer membrane protein, protease secretion system",13,304941.876392535,"Proteobacteria"
"Ga0164294_1000311312_GEODES005","Ga0164294_10003113","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","rod shape determining protein RodA",8,64831.5107931678,"Proteobacteria"
